A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
       160,  2000/1/1,    0:3:13,      0.00,    0,              0,              0,       441,       147,        30,         9,         6,         6,         1,         3,         9,         1,         3,         9,     27.94,35.18,101.82,101.82
       161,  2000/1/1,    0:3:14,      0.00,    0,              0,              0,       477,       156,        33,         9,         6,         6,         1,         3,         9,         1,         3,         9,     27.95,35.17,101.82,101.82
       162,  2000/1/1,    0:3:15,      0.00,    0,              0,              0,       477,       156,        33,         9,         6,         6,         1,         3,         9,         1,         3,         9,     27.95,35.01,101.82,101.82
       163,  2000/1/1,    0:3:16,      0.00,    0,              0,              0,       477,       153,        27,         9,         6,         6,         1,         3,         9,         1,         3,         9,     27.96,34.96,101.82,101.82
       164,  2000/1/1,    0:3:17,      0.00,    0,              0,              0,       477,       153,        27,         9,         6,         6,         1,         3,         9,         1,         3,         9,     27.96,34.92,101.82,101.82
       165,  2000/1/1,    0:3:18,      0.00,    0,              0,              0,       522,       168,        39,         9,         6,         6,         1,         4,         9,         1,         4,         9,     27.97,34.92,101.82,101.82
       166,  2000/1/1,    0:3:19,      0.00,    0,              0,              0,       522,       168,        39,         9,         6,         6,         1,         4,         9,         1,         4,         9,     27.97,34.93,101.82,101.82
       167,  2000/1/1,    0:3:20,      0.00,    0,              0,              0,       558,       180,        39,         9,         6,         6,         2,         4,        10,         2,         4,        10,     27.98,34.97,101.82,101.82
       168,  2000/1/1,    0:3:21,      0.00,    0,              0,              0,       612,       195,        36,         9,         6,         6,         2,         4,        10,         2,         4,        10,     27.98,35.02,101.82,101.82
       169,  2000/1/1,    0:3:22,      0.00,    0,              0,              0,       612,       195,        36,         9,         6,         6,         2,         4,        10,         2,         4,        10,     27.99,35.06,101.82,101.82
       170,  2000/1/1,    0:3:23,      0.00,    0,              0,              0,       666,       207,        36,         9,         6,         6,         2,         5,        10,         2,         5,        10,     27.99,35.05,101.82,101.82
       171,  2000/1/1,    0:3:24,      0.00,    0,              0,              0,       666,       207,        36,         9,         6,         6,         2,         5,        10,         2,         5,        10,     28.00,35.05,101.82,101.82
       172,  2000/1/1,    0:3:25,      0.00,    0,              0,              0,       657,       204,        33,         6,         3,         3,         3,         5,         8,         3,         5,         8,     28.00,34.96,101.82,101.82
       173,  2000/1/1,    0:3:26,      0.00,    0,              0,              0,       693,       210,        33,         3,         3,         3,         3,         4,         7,         3,         4,         7,     28.01,34.91,101.82,101.82
       174,  2000/1/1,    0:3:27,      0.00,    0,              0,              0,       693,       210,        33,         3,         3,         3,         3,         4,         7,         3,         4,         7,     28.01,34.83,101.82,101.82
       175,  2000/1/1,    0:3:28,      0.00,    0,              0,              0,       675,       201,        27,         0,         0,         0,         3,         4,         4,         3,         4,         4,     28.02,34.82,101.82,101.82
       176,  2000/1/1,    0:3:29,      0.00,    0,              0,              0,       675,       201,        27,         0,         0,         0,         3,         4,         4,         3,         4,         4,     28.02,34.91,101.82,101.82
       177,  2000/1/1,    0:3:30,      0.00,    0,              0,              0,       738,       216,        30,         3,         3,         0,         3,         4,         6,         3,         4,         6,     28.03,35.00,101.82,101.82
       178,  2000/1/1,    0:3:34,      0.00,    0,              0,              0,       738,       216,        30,         3,         3,         0,         3,         4,         6,         3,         4,         6,     28.03,35.03,101.82,101.82
       179,  2000/1/1,    0:3:35,      0.00,    0,              0,              0,       684,       198,        15,         3,         3,         0,         3,         3,         5,         3,         3,         5,     28.04,34.91,101.82,101.82
       180,  2000/1/1,    0:3:36,      0.00,    0,              0,              0,       684,       198,        15,         3,         3,         0,         3,         3,         5,         3,         3,         5,     28.05,34.83,101.82,101.82
       181,  2000/1/1,    0:3:37,      0.00,    0,              0,              0,       702,       204,        15,         3,         3,         0,         3,         3,         5,         3,         3,         5,     28.05,34.83,101.82,101.82
       182,  2000/1/1,    0:3:38,      0.00,    0,              0,              0,       693,       201,        18,         3,         3,         0,         3,         3,         5,         3,         3,         5,     28.06,34.77,101.82,101.82
