dt,S1,S2,S3,S5,S6,network_min,network_max,network_mean,network_range
2025-07-04 20:04:42,45.0,1.0,1.0,2.0,1.0,1.0,45.0,10.0,44.0
2025-07-04 20:04:43,42.0,1.0,1.0,2.5,1.0,1.0,42.0,9.5,41.0
2025-07-04 20:04:44,39.0,1.0,1.0,2.0,1.0,1.0,39.0,8.8,38.0
2025-07-04 20:04:45,34.0,2.0,2.0,2.0,1.0,1.0,34.0,8.2,33.0
2025-07-04 20:04:46,14.0,1.0,2.0,1.0,1.0,1.0,14.0,3.8,13.0
2025-07-04 20:04:47,10.0,1.0,1.0,1.0,1.0,1.0,10.0,2.8,9.0
2025-07-04 20:04:48,7.0,2.0,1.0,1.0,1.0,1.0,7.0,2.4,6.0
2025-07-04 20:04:49,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.8,4.0
2025-07-04 20:04:50,4.0,0.0,1.0,0.5,1.0,0.0,4.0,1.3,4.0
2025-07-04 20:04:51,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.6,3.0
2025-07-04 20:04:52,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0
2025-07-04 20:04:53,6.0,0.0,1.0,1.0,2.0,0.0,6.0,2.0,6.0
2025-07-04 20:04:54,6.0,1.0,2.0,1.0,2.0,1.0,6.0,2.4,5.0
2025-07-04 20:04:55,6.0,2.0,2.0,1.0,2.0,1.0,6.0,2.6,5.0
2025-07-04 20:04:56,6.0,1.0,2.0,1.0,2.0,1.0,6.0,2.4,5.0
2025-07-04 20:04:57,6.0,1.0,2.0,0.5,3.0,0.5,6.0,2.5,5.5
2025-07-04 20:04:58,6.0,0.0,2.0,0.5,3.0,0.0,6.0,2.3,6.0
2025-07-04 20:04:59,6.0,0.0,2.0,1.0,2.0,0.0,6.0,2.2,6.0
2025-07-04 20:05:00,5.0,0.0,2.0,1.0,2.0,0.0,5.0,2.0,5.0
2025-07-04 20:05:01,5.0,0.0,1.0,1.0,2.0,0.0,5.0,1.8,5.0
2025-07-04 20:05:02,4.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0
2025-07-04 20:05:03,4.0,1.0,2.0,0.5,2.0,0.5,4.0,1.9,3.5
2025-07-04 20:05:04,4.0,1.0,2.0,0.5,2.0,0.5,4.0,1.9,3.5
2025-07-04 20:05:05,5.0,4.0,2.0,1.0,2.0,1.0,5.0,2.8,4.0
2025-07-04 20:05:06,5.0,5.0,2.0,1.0,2.0,1.0,5.0,3.0,4.0
2025-07-04 20:05:07,5.0,5.0,2.0,1.5,2.0,1.5,5.0,3.1,3.5
2025-07-04 20:05:08,5.0,5.0,2.0,0.5,2.0,0.5,5.0,2.9,4.5
2025-07-04 20:05:09,4.0,6.0,1.0,0.5,1.0,0.5,6.0,2.5,5.5
2025-07-04 20:05:10,4.0,6.0,1.0,0.5,1.0,0.5,6.0,2.5,5.5
2025-07-04 20:05:11,3.0,7.0,1.0,0.5,1.0,0.5,7.0,2.5,6.5
2025-07-04 20:05:12,3.0,8.0,1.0,0.5,1.0,0.5,8.0,2.7,7.5
2025-07-04 20:05:13,4.0,5.0,1.0,0.5,1.0,0.5,5.0,2.3,4.5
2025-07-04 20:05:14,4.0,5.0,1.0,0.5,1.0,0.5,5.0,2.3,4.5
2025-07-04 20:05:15,4.0,5.0,1.0,0.5,1.0,0.5,5.0,2.3,4.5
2025-07-04 20:05:16,4.0,5.0,1.0,0.5,1.0,0.5,5.0,2.3,4.5
2025-07-04 20:05:17,4.0,4.0,1.0,0.5,1.0,0.5,4.0,2.1,3.5
2025-07-04 20:05:18,5.0,4.0,0.0,0.5,1.0,0.0,5.0,2.1,5.0
2025-07-04 20:05:19,4.0,4.0,0.0,0.5,1.0,0.0,4.0,1.9,4.0
2025-07-04 20:05:20,4.0,4.0,1.0,0.5,1.0,0.5,4.0,2.1,3.5
2025-07-04 20:05:21,4.0,3.0,1.0,0.5,1.0,0.5,4.0,1.9,3.5
2025-07-04 20:05:22,4.0,2.0,1.0,0.5,1.0,0.5,4.0,1.7,3.5
2025-07-04 20:05:23,6.0,2.0,1.0,0.5,1.0,0.5,6.0,2.1,5.5
2025-07-04 20:05:24,6.0,3.0,1.0,0.5,1.0,0.5,6.0,2.3,5.5
2025-07-04 20:05:25,5.0,3.0,1.0,0.5,1.0,0.5,5.0,2.1,4.5
2025-07-04 20:05:26,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0
2025-07-04 20:05:27,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.8,3.0
2025-07-04 20:05:28,4.0,2.0,1.0,1.5,1.0,1.0,4.0,1.9,3.0
2025-07-04 20:05:29,4.0,2.0,1.0,1.5,1.0,1.0,4.0,1.9,3.0
2025-07-04 20:05:30,4.0,2.0,1.0,1.5,1.0,1.0,4.0,1.9,3.0
2025-07-04 20:05:31,3.0,2.0,1.0,1.5,1.0,1.0,3.0,1.7,2.0
2025-07-04 20:05:32,3.0,2.0,1.0,1.5,1.0,1.0,3.0,1.7,2.0
2025-07-04 20:05:33,3.0,3.0,1.0,1.5,2.0,1.0,3.0,2.1,2.0
2025-07-04 20:05:34,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.2,2.0
2025-07-04 20:05:35,2.0,3.0,1.0,2.5,2.0,1.0,3.0,2.1,2.0
2025-07-04 20:05:36,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.8,2.0
2025-07-04 20:05:37,2.0,3.0,0.0,2.0,1.0,0.0,3.0,1.6,3.0
2025-07-04 20:05:38,3.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0
2025-07-04 20:05:39,3.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0
2025-07-04 20:05:40,1.0,1.0,0.0,2.5,2.0,0.0,2.5,1.3,2.5
2025-07-04 20:05:41,1.0,2.0,1.0,2.5,2.0,1.0,2.5,1.7,1.5
2025-07-04 20:05:42,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.4,2.0
2025-07-04 20:05:43,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.4,2.0
2025-07-04 20:05:44,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.4,2.0
2025-07-04 20:05:45,0.0,2.0,1.0,3.0,1.0,0.0,3.0,1.4,3.0
2025-07-04 20:05:46,0.0,2.0,1.0,2.5,1.0,0.0,2.5,1.3,2.5
2025-07-04 20:05:47,0.0,1.0,1.0,2.5,1.0,0.0,2.5,1.1,2.5
2025-07-04 20:05:48,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.2,2.0
2025-07-04 20:05:49,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.4,2.0
2025-07-04 20:05:50,0.0,2.0,1.0,1.5,2.0,0.0,2.0,1.3,2.0
2025-07-04 20:05:51,0.0,2.0,1.0,1.5,2.0,0.0,2.0,1.3,2.0
2025-07-04 20:05:52,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.2,2.0
2025-07-04 20:05:53,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0
2025-07-04 20:05:54,0.0,1.0,1.0,1.5,2.0,0.0,2.0,1.1,2.0
2025-07-04 20:05:55,0.0,1.0,1.0,1.5,2.0,0.0,2.0,1.1,2.0
2025-07-04 20:05:56,0.0,1.0,1.0,1.5,2.0,0.0,2.0,1.1,2.0
2025-07-04 20:05:57,0.0,2.0,1.0,1.5,2.0,0.0,2.0,1.3,2.0
2025-07-04 20:05:58,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.2,2.0
2025-07-04 20:05:59,0.0,2.0,0.0,1.0,3.0,0.0,3.0,1.2,3.0
2025-07-04 20:06:00,0.0,1.0,0.0,2.0,3.0,0.0,3.0,1.2,3.0
2025-07-04 20:06:01,0.0,1.0,0.0,2.0,3.0,0.0,3.0,1.2,3.0
2025-07-04 20:06:02,1.0,1.0,0.0,1.5,3.0,0.0,3.0,1.3,3.0
2025-07-04 20:06:03,1.0,1.0,0.0,1.5,3.0,0.0,3.0,1.3,3.0
2025-07-04 20:06:04,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.4,2.0
2025-07-04 20:06:05,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.8,3.0
2025-07-04 20:06:06,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.8,2.0
2025-07-04 20:06:07,1.0,2.0,0.0,2.0,3.0,0.0,3.0,1.6,3.0
2025-07-04 20:06:08,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6,1.0
2025-07-04 20:06:09,1.0,2.0,1.0,2.5,2.0,1.0,2.5,1.7,1.5
2025-07-04 20:06:10,1.0,2.0,1.0,2.5,2.0,1.0,2.5,1.7,1.5
2025-07-04 20:06:11,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0
2025-07-04 20:06:12,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0
2025-07-04 20:06:13,2.0,2.0,1.0,2.5,2.0,1.0,2.5,1.9,1.5
2025-07-04 20:06:14,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0
2025-07-04 20:06:15,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0
2025-07-04 20:06:16,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.8,2.0
2025-07-04 20:06:17,1.0,3.0,1.0,2.5,2.0,1.0,3.0,1.9,2.0
2025-07-04 20:06:18,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.2,2.0
2025-07-04 20:06:19,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.2,2.0
2025-07-04 20:06:20,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.4,2.0
2025-07-04 20:06:21,3.0,2.0,1.0,2.5,2.0,1.0,3.0,2.1,2.0
2025-07-04 20:06:22,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.2,2.0
2025-07-04 20:06:23,3.0,3.0,1.0,2.5,2.0,1.0,3.0,2.3,2.0
2025-07-04 20:06:24,3.0,3.0,1.0,2.5,2.0,1.0,3.0,2.3,2.0
2025-07-04 20:06:25,2.0,3.0,1.0,2.5,2.0,1.0,3.0,2.1,2.0
2025-07-04 20:06:26,0.0,2.0,1.0,2.0,4.0,0.0,4.0,1.8,4.0
2025-07-04 20:06:27,0.0,2.0,1.0,2.0,4.0,0.0,4.0,1.8,4.0
2025-07-04 20:06:28,0.0,3.0,2.0,2.0,4.0,0.0,4.0,2.2,4.0
2025-07-04 20:06:29,0.0,2.0,2.0,2.0,3.0,0.0,3.0,1.8,3.0
2025-07-04 20:06:30,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.6,2.0
2025-07-04 20:06:31,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2,1.0
2025-07-04 20:06:32,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2,1.0
2025-07-04 20:06:33,1.0,2.0,1.0,1.5,2.0,1.0,2.0,1.5,1.0
2025-07-04 20:06:34,0.0,2.0,2.0,1.5,2.0,0.0,2.0,1.5,2.0
2025-07-04 20:06:35,0.0,2.0,2.0,1.5,2.0,0.0,2.0,1.5,2.0
2025-07-04 20:06:36,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.4,2.0
2025-07-04 20:06:37,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6,1.0
2025-07-04 20:06:38,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.8,2.0
2025-07-04 20:06:39,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.8,2.0
2025-07-04 20:06:40,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6,1.0
2025-07-04 20:06:41,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.4,1.0
2025-07-04 20:06:42,1.0,2.0,0.0,1.5,2.0,0.0,2.0,1.3,2.0
2025-07-04 20:06:43,1.0,3.0,0.0,2.0,2.0,0.0,3.0,1.6,3.0
2025-07-04 20:06:44,2.0,3.0,0.0,2.0,2.0,0.0,3.0,1.8,3.0
2025-07-04 20:06:45,2.0,3.0,0.0,2.5,2.0,0.0,3.0,1.9,3.0
2025-07-04 20:06:46,2.0,3.0,0.0,2.0,2.0,0.0,3.0,1.8,3.0
2025-07-04 20:06:47,4.0,3.0,0.0,2.0,3.0,0.0,4.0,2.4,4.0
2025-07-04 20:06:48,4.0,2.0,0.0,3.0,3.0,0.0,4.0,2.4,4.0
2025-07-04 20:06:49,4.0,2.0,0.0,3.5,3.0,0.0,4.0,2.5,4.0
2025-07-04 20:06:50,3.0,3.0,0.0,3.5,2.0,0.0,3.5,2.3,3.5
2025-07-04 20:06:51,3.0,3.0,0.0,3.5,2.0,0.0,3.5,2.3,3.5
2025-07-04 20:06:52,3.0,3.0,0.0,3.5,2.0,0.0,3.5,2.3,3.5
2025-07-04 20:06:53,3.0,3.0,0.0,4.0,2.0,0.0,4.0,2.4,4.0
2025-07-04 20:06:54,4.0,3.0,0.0,4.0,3.0,0.0,4.0,2.8,4.0
2025-07-04 20:06:55,4.0,3.0,0.0,4.5,2.0,0.0,4.5,2.7,4.5
2025-07-04 20:06:56,5.0,3.0,0.0,4.0,2.0,0.0,5.0,2.8,5.0
2025-07-04 20:06:57,5.0,3.0,0.0,3.5,2.0,0.0,5.0,2.7,5.0
2025-07-04 20:06:58,5.0,3.0,0.0,4.0,2.0,0.0,5.0,2.8,5.0
2025-07-04 20:06:59,4.0,3.0,1.0,3.5,2.0,1.0,4.0,2.7,3.0
2025-07-04 20:07:00,4.0,2.0,1.0,3.5,2.0,1.0,4.0,2.5,3.0
2025-07-04 20:07:01,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.2,2.0
2025-07-04 20:07:02,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.2,2.0
2025-07-04 20:07:03,2.0,2.0,2.0,3.5,1.0,1.0,3.5,2.1,2.5
2025-07-04 20:07:04,2.0,2.0,2.0,3.5,2.0,2.0,3.5,2.3,1.5
2025-07-04 20:07:05,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.2,1.0
2025-07-04 20:07:06,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.8,2.0
2025-07-04 20:07:07,1.0,2.0,2.0,2.5,1.0,1.0,2.5,1.7,1.5
2025-07-04 20:07:08,2.0,2.0,2.0,2.5,0.0,0.0,2.5,1.7,2.5
2025-07-04 20:07:09,2.0,2.0,2.0,2.5,1.0,1.0,2.5,1.9,1.5
2025-07-04 20:07:10,2.0,2.0,2.0,2.5,1.0,1.0,2.5,1.9,1.5
2025-07-04 20:07:11,2.0,2.0,2.0,2.5,1.0,1.0,2.5,1.9,1.5
2025-07-04 20:07:12,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.6,1.0
2025-07-04 20:07:13,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.6,1.0
2025-07-04 20:07:14,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.3,1.5
2025-07-04 20:07:15,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0
2025-07-04 20:07:16,1.0,1.0,0.0,2.5,2.0,0.0,2.5,1.3,2.5
2025-07-04 20:07:17,1.0,1.0,1.0,2.5,2.0,1.0,2.5,1.5,1.5
2025-07-04 20:07:18,1.0,1.0,1.0,2.5,2.0,1.0,2.5,1.5,1.5
2025-07-04 20:07:19,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.6,2.0
2025-07-04 20:07:20,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.8,2.0
2025-07-04 20:07:21,2.0,0.0,1.0,3.0,1.0,0.0,3.0,1.4,3.0
2025-07-04 20:07:22,2.0,0.0,1.0,3.0,1.0,0.0,3.0,1.4,3.0
2025-07-04 20:07:23,3.0,0.0,1.0,3.0,2.0,0.0,3.0,1.8,3.0
2025-07-04 20:07:24,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0
2025-07-04 20:07:25,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0
2025-07-04 20:07:26,2.0,1.0,1.0,3.5,1.0,1.0,3.5,1.7,2.5
2025-07-04 20:07:27,2.0,1.0,1.0,3.5,1.0,1.0,3.5,1.7,2.5
2025-07-04 20:07:28,2.0,2.0,2.0,2.5,1.0,1.0,2.5,1.9,1.5
2025-07-04 20:07:29,2.0,2.0,2.0,3.5,1.0,1.0,3.5,2.1,2.5
2025-07-04 20:07:30,2.0,2.0,2.0,3.0,0.0,0.0,3.0,1.8,3.0
2025-07-04 20:07:31,2.0,2.0,2.0,3.5,0.0,0.0,3.5,1.9,3.5
2025-07-04 20:07:32,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.8,2.0
2025-07-04 20:07:33,0.0,2.0,2.0,2.5,1.0,0.0,2.5,1.5,2.5
2025-07-04 20:07:34,0.0,2.0,2.0,2.5,1.0,0.0,2.5,1.5,2.5
2025-07-04 20:07:35,0.0,2.0,2.0,4.0,1.0,0.0,4.0,1.8,4.0
2025-07-04 20:07:36,0.0,2.0,2.0,4.0,1.0,0.0,4.0,1.8,4.0
2025-07-04 20:07:37,0.0,2.0,3.0,4.5,2.0,0.0,4.5,2.3,4.5
2025-07-04 20:07:38,0.0,2.0,3.0,4.0,2.0,0.0,4.0,2.2,4.0
2025-07-04 20:07:39,0.0,2.0,2.0,5.5,2.0,0.0,5.5,2.3,5.5
2025-07-04 20:07:40,0.0,1.0,2.0,5.5,2.0,0.0,5.5,2.1,5.5
2025-07-04 20:07:41,0.0,1.0,2.0,8.5,1.0,0.0,8.5,2.5,8.5
2025-07-04 20:07:42,0.0,2.0,2.0,7.5,1.0,0.0,7.5,2.5,7.5
2025-07-04 20:07:43,0.0,2.0,1.0,7.5,1.0,0.0,7.5,2.3,7.5
2025-07-04 20:07:44,0.0,2.0,1.0,8.0,1.0,0.0,8.0,2.4,8.0
2025-07-04 20:07:45,0.0,1.0,1.0,8.5,1.0,0.0,8.5,2.3,8.5
2025-07-04 20:07:46,0.0,1.0,1.0,8.0,1.0,0.0,8.0,2.2,8.0
2025-07-04 20:07:47,0.0,1.0,1.0,7.5,1.0,0.0,7.5,2.1,7.5
2025-07-04 20:07:48,0.0,1.0,1.0,7.0,1.0,0.0,7.0,2.0,7.0
2025-07-04 20:07:49,0.0,1.0,1.0,6.0,1.0,0.0,6.0,1.8,6.0
2025-07-04 20:07:50,0.0,0.0,1.0,6.0,1.0,0.0,6.0,1.6,6.0
2025-07-04 20:07:51,0.0,0.0,2.0,4.5,1.0,0.0,4.5,1.5,4.5
2025-07-04 20:07:52,1.0,0.0,2.0,4.5,1.0,0.0,4.5,1.7,4.5
2025-07-04 20:07:53,1.0,0.0,2.0,5.0,1.0,0.0,5.0,1.8,5.0
2025-07-04 20:07:54,1.0,0.0,2.0,5.0,1.0,0.0,5.0,1.8,5.0
2025-07-04 20:07:55,0.0,1.0,2.0,5.5,2.0,0.0,5.5,2.1,5.5
2025-07-04 20:07:56,1.0,1.0,2.0,4.5,2.0,1.0,4.5,2.1,3.5
2025-07-04 20:07:57,1.0,1.0,2.0,4.5,3.0,1.0,4.5,2.3,3.5
2025-07-04 20:07:58,1.0,1.0,2.0,4.5,3.0,1.0,4.5,2.3,3.5
2025-07-04 20:07:59,2.0,1.0,2.0,4.5,3.0,1.0,4.5,2.5,3.5
2025-07-04 20:08:00,2.0,1.0,2.0,5.0,3.0,1.0,5.0,2.6,4.0
2025-07-04 20:08:01,2.0,1.0,2.0,5.0,2.0,1.0,5.0,2.4,4.0
2025-07-04 20:08:02,0.0,1.0,2.0,4.5,2.0,0.0,4.5,1.9,4.5
2025-07-04 20:08:03,0.0,1.0,2.0,3.5,2.0,0.0,3.5,1.7,3.5
2025-07-04 20:08:04,0.0,1.0,2.0,3.5,1.0,0.0,3.5,1.5,3.5
2025-07-04 20:08:05,0.0,1.0,2.0,4.0,1.0,0.0,4.0,1.6,4.0
2025-07-04 20:08:06,0.0,1.0,2.0,4.0,1.0,0.0,4.0,1.6,4.0
2025-07-04 20:08:07,0.0,1.0,2.0,4.0,2.0,0.0,4.0,1.8,4.0
2025-07-04 20:08:08,0.0,1.0,1.0,4.0,2.0,0.0,4.0,1.6,4.0
2025-07-04 20:08:09,0.0,1.0,1.0,3.5,2.0,0.0,3.5,1.5,3.5
2025-07-04 20:08:10,0.0,1.0,2.0,2.5,2.0,0.0,2.5,1.5,2.5
2025-07-04 20:08:11,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.4,2.0
2025-07-04 20:08:12,0.0,1.0,2.0,2.5,2.0,0.0,2.5,1.5,2.5
2025-07-04 20:08:13,0.0,1.0,2.0,2.5,3.0,0.0,3.0,1.7,3.0
2025-07-04 20:08:14,0.0,1.0,2.0,2.5,3.0,0.0,3.0,1.7,3.0
2025-07-04 20:08:15,0.0,0.0,2.0,1.5,4.0,0.0,4.0,1.5,4.0
2025-07-04 20:08:16,0.0,0.0,2.0,1.5,3.0,0.0,3.0,1.3,3.0
2025-07-04 20:08:17,0.0,0.0,2.0,1.5,2.0,0.0,2.0,1.1,2.0
2025-07-04 20:08:18,0.0,1.0,2.0,2.0,3.0,0.0,3.0,1.6,3.0
2025-07-04 20:08:19,0.0,2.0,2.0,2.0,3.0,0.0,3.0,1.8,3.0
2025-07-04 20:08:20,0.0,2.0,2.0,2.0,3.0,0.0,3.0,1.8,3.0
2025-07-04 20:08:21,0.0,1.0,2.0,1.5,3.0,0.0,3.0,1.5,3.0
2025-07-04 20:08:22,0.0,2.0,2.0,0.5,3.0,0.0,3.0,1.5,3.0
2025-07-04 20:08:23,0.0,2.0,2.0,0.5,3.0,0.0,3.0,1.5,3.0
2025-07-04 20:08:24,0.0,2.0,2.0,1.5,2.0,0.0,2.0,1.5,2.0
2025-07-04 20:08:25,0.0,3.0,2.0,1.5,3.0,0.0,3.0,1.9,3.0
2025-07-04 20:08:26,0.0,3.0,2.0,1.5,2.0,0.0,3.0,1.7,3.0
2025-07-04 20:08:27,0.0,3.0,2.0,1.0,1.0,0.0,3.0,1.4,3.0
2025-07-04 20:08:28,0.0,3.0,2.0,0.5,1.0,0.0,3.0,1.3,3.0
2025-07-04 20:08:29,0.0,3.0,2.0,1.5,2.0,0.0,3.0,1.7,3.0
2025-07-04 20:08:30,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.8,1.0
2025-07-04 20:08:31,1.0,2.0,1.0,1.5,2.0,1.0,2.0,1.5,1.0
2025-07-04 20:08:32,1.0,2.0,1.0,1.5,3.0,1.0,3.0,1.7,2.0
2025-07-04 20:08:33,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.8,2.0
2025-07-04 20:08:34,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.6,2.0
2025-07-04 20:08:35,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.4,1.0
2025-07-04 20:08:36,1.0,2.0,1.0,1.5,2.0,1.0,2.0,1.5,1.0
2025-07-04 20:08:37,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.4,1.0
2025-07-04 20:08:38,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.4,1.0
2025-07-04 20:08:39,2.0,1.0,2.0,2.5,1.0,1.0,2.5,1.7,1.5
2025-07-04 20:08:40,2.0,1.0,2.0,2.5,1.0,1.0,2.5,1.7,1.5
2025-07-04 20:08:41,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.8,1.0
2025-07-04 20:08:42,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.2,2.0
2025-07-04 20:08:43,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.2,2.0
2025-07-04 20:08:44,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.2,2.0
2025-07-04 20:08:45,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0
2025-07-04 20:08:46,1.0,0.0,2.0,1.5,0.0,0.0,2.0,0.9,2.0
2025-07-04 20:08:47,1.0,1.0,2.0,1.5,0.0,0.0,2.0,1.1,2.0
2025-07-04 20:08:48,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.8,2.0
2025-07-04 20:08:49,1.0,0.0,1.0,2.5,0.0,0.0,2.5,0.9,2.5
2025-07-04 20:08:50,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0
2025-07-04 20:08:51,1.0,0.0,2.0,1.5,0.0,0.0,2.0,0.9,2.0
2025-07-04 20:08:52,1.0,1.0,2.0,1.5,0.0,0.0,2.0,1.1,2.0
2025-07-04 20:08:53,1.0,1.0,2.0,2.5,0.0,0.0,2.5,1.3,2.5
2025-07-04 20:08:54,0.0,1.0,2.0,2.5,1.0,0.0,2.5,1.3,2.5
2025-07-04 20:08:55,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0
2025-07-04 20:08:56,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.2,2.0
2025-07-04 20:08:57,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6,1.0
2025-07-04 20:08:58,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6,1.0
2025-07-04 20:08:59,0.0,2.0,1.0,1.5,2.0,0.0,2.0,1.3,2.0
2025-07-04 20:09:00,0.0,2.0,1.0,1.5,2.0,0.0,2.0,1.3,2.0
2025-07-04 20:09:01,1.0,2.0,1.0,1.5,2.0,1.0,2.0,1.5,1.0
2025-07-04 20:09:02,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.8,1.0
2025-07-04 20:09:03,2.0,1.0,2.0,1.5,2.0,1.0,2.0,1.7,1.0
2025-07-04 20:09:04,2.0,1.0,2.0,1.5,2.0,1.0,2.0,1.7,1.0
2025-07-04 20:09:05,2.0,1.0,2.0,1.5,2.0,1.0,2.0,1.7,1.0
2025-07-04 20:09:06,1.0,1.0,2.0,1.5,2.0,1.0,2.0,1.5,1.0
2025-07-04 20:09:07,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.4,1.0
2025-07-04 20:09:08,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.4,1.0
2025-07-04 20:09:09,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.2,2.0
2025-07-04 20:09:10,1.0,0.0,2.0,0.5,2.0,0.0,2.0,1.1,2.0
2025-07-04 20:09:11,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
2025-07-04 20:09:12,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
2025-07-04 20:09:13,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.2,1.0
2025-07-04 20:09:14,1.0,1.0,3.0,0.5,1.0,0.5,3.0,1.3,2.5
2025-07-04 20:09:15,1.0,1.0,3.0,1.5,1.0,1.0,3.0,1.5,2.0
2025-07-04 20:09:16,1.0,1.0,2.0,1.5,0.0,0.0,2.0,1.1,2.0
2025-07-04 20:09:17,1.0,1.0,3.0,2.5,0.0,0.0,3.0,1.5,3.0
2025-07-04 20:09:18,2.0,0.0,3.0,2.5,0.0,0.0,3.0,1.5,3.0
2025-07-04 20:09:19,2.0,0.0,2.0,3.5,0.0,0.0,3.5,1.5,3.5
2025-07-04 20:09:20,1.0,0.0,2.0,3.5,1.0,0.0,3.5,1.5,3.5
2025-07-04 20:09:21,1.0,1.0,2.0,3.5,1.0,1.0,3.5,1.7,2.5
2025-07-04 20:09:22,1.0,1.0,2.0,4.5,2.0,1.0,4.5,2.1,3.5
2025-07-04 20:09:23,1.0,1.0,2.0,4.5,0.0,0.0,4.5,1.7,4.5
2025-07-04 20:09:24,1.0,1.0,2.0,4.5,0.0,0.0,4.5,1.7,4.5
2025-07-04 20:09:25,1.0,0.0,2.0,4.5,0.0,0.0,4.5,1.5,4.5
2025-07-04 20:09:26,1.0,0.0,2.0,4.0,0.0,0.0,4.0,1.4,4.0
